id;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;city
1056430;41,94376;-87,65164;Private room;79;2;320;1;355;Chicago
1080532;41,93396;-87,64108;Entire home/apt;130;6;29;2;119;Chicago
1083987;41,85278;-87,62453;Entire home/apt;21;30;22;73;218;Chicago
1096191;41,97271;-87,65236;Entire home/apt;55;30;46;1;216;Chicago
1142328;41,88387;-87,65107;Private room;110;3;71;2;362;Chicago
1171860;41,92628;-87,64026;Entire home/apt;99;30;541;4;96;Chicago
1183249;41,9395;-87,64483;Entire home/apt;99;26;504;4;31;Chicago
1185749;41,87086;-87,68305;Entire home/apt;80;30;314;1;117;Chicago
1195259;41,91095;-87,67783;Entire home/apt;141;4;181;2;353;Chicago
1225964;41,93804;-87,64134;Private room;70;2;9;1;358;Chicago
1249397;41,97009;-87,67423;Entire home/apt;130;1;11;2;82;Chicago
1278457;41,90439;-87,68212;Entire home/apt;225;7;22;1;346;Chicago
1304049;41,8719;-87,68486;Private room;103;1;103;1;365;Chicago
1321332;41,92913;-87,66921;Entire home/apt;511;2;77;1;102;Chicago
1356190;41,92083;-87,68896;Private room;85;3;305;1;325;Chicago
1361421;41,9459;-87,65461;Hotel room;105;1;33;5;365;Chicago
1369384;41,95564;-87,71154;Private room;61;2;125;1;286;Chicago
1392594;41,96952;-87,67239;Entire home/apt;168;3;24;1;341;Chicago
1428024;41,91079;-87,68746;Private room;39;2;85;1;114;Chicago
1428589;41,82781;-87,60523;Private room;53;1;276;4;363;Chicago
1434078;41,92989;-87,64103;Entire home/apt;346;12;14;3;362;Chicago
1468342;41,81266;-87,61586;Private room;55;2;123;1;364;Chicago
1475647;42,01653;-87,68788;Shared room;21;1;99;8;153;Chicago
1502674;41,91307;-87,64012;Entire home/apt;105;4;37;9;307;Chicago
1502700;41,91406;-87,63934;Entire home/apt;401;4;16;9;328;Chicago
1516154;41,88642;-87,61695;Entire home/apt;60;31;18;73;365;Chicago
1541692;41,82936;-87,6048;Private room;55;3;94;1;294;Chicago
1554433;41,71348;-87,67195;Private room;49;2;166;1;364;Chicago
1573401;41,85763;-87,66236;Private room;58;2;187;2;1;Chicago
1584422;41,90607;-87,6488;Entire home/apt;212;3;26;2;344;Chicago
1584509;41,90697;-87,62941;Entire home/apt;354;2;54;1;351;Chicago
1587078;41,91638;-87,68422;Entire home/apt;149;2;293;4;232;Chicago
1591370;42,01114;-87,67634;Entire home/apt;96;2;99;1;359;Chicago
1614802;41,93455;-87,66141;Private room;64;4;274;1;346;Chicago
1623463;41,859;-87,6462;Entire home/apt;149;2;40;1;77;Chicago
1641601;41,97282;-87,67257;Private room;70;4;275;1;260;Chicago
1648786;41,72836;-87,6136;Private room;32;2;84;1;264;Chicago
1663673;41,89322;-87,68572;Entire home/apt;92;2;320;4;159;Chicago
1668481;41,89665;-87,69719;Entire home/apt;76;44;111;1;271;Chicago
1672647;41,99892;-87,67322;Entire home/apt;120;3;230;1;277;Chicago
1678422;41,93465;-87,65754;Private room;75;2;28;3;89;Chicago
1721045;41,89003;-87,66254;Private room;71;1;96;6;263;Chicago
1732652;41,89232;-87,62369;Entire home/apt;153;32;7;73;365;Chicago
1746734;41,79984;-87,59465;Entire home/apt;69;2;338;1;124;Chicago
1755737;41,94036;-87,64068;Entire home/apt;155;365;0;1;363;Chicago
1759389;41,84801;-87,68127;Private room;70;2;120;3;355;Chicago
1810118;41,77892;-87,59886;Private room;59;5;330;1;88;Chicago
1837153;41,79963;-87,59477;Entire home/apt;115;3;46;1;360;Chicago
1852665;41,88575;-87,65052;Entire home/apt;140;60;0;73;365;Chicago
1854000;41,93283;-87,64315;Entire home/apt;182;1;152;1;365;Chicago
1900901;42,004;-87,67503;Private room;81;3;27;3;364;Chicago
1921670;41,94663;-87,70783;Entire home/apt;49;2;242;4;278;Chicago
1944802;41,85453;-87,62052;Entire home/apt;200;60;14;73;365;Chicago
1954633;41,93101;-87,65878;Private room;107;1;183;1;354;Chicago
1960332;41,94432;-87,65988;Entire home/apt;349;1;12;6;337;Chicago
1964520;41,94993;-87,66173;Entire home/apt;249;3;31;6;296;Chicago
1965410;41,94943;-87,66129;Entire home/apt;349;2;36;6;282;Chicago
2011301;41,92118;-87,68678;Private room;75;1;198;2;89;Chicago
2012443;41,89278;-87,66131;Private room;36;3;188;1;136;Chicago
2041545;41,89975;-87,62785;Entire home/apt;150;5;34;1;70;Chicago
2051690;41,98864;-87,69345;Private room;45;30;23;2;316;Chicago
2062638;41,8967;-87,65734;Entire home/apt;175;2;147;2;351;Chicago
2075573;41,82926;-87,60859;Private room;63;1;208;4;361;Chicago
2103986;41,93395;-87,63923;Private room;75;1;137;2;188;Chicago
2139407;41,88745;-87,70784;Entire home/apt;81;1;424;5;343;Chicago
2163634;41,99462;-87,7795;Entire home/apt;95;1;173;1;318;Chicago
2189522;41,84828;-87,68021;Private room;70;2;139;3;361;Chicago
2227179;41,89984;-87,6764;Entire home/apt;100;5;46;1;78;Chicago
2243248;41,9206;-87,67726;Entire home/apt;125;32;52;2;173;Chicago
2261568;41,91944;-87,65894;Entire home/apt;140;365;2;2;263;Chicago
2298310;41,80379;-87,60386;Private room;42;2;21;12;109;Chicago
2305194;41,94594;-87,65431;Hotel room;108;1;53;5;364;Chicago
2305230;41,94594;-87,65431;Hotel room;30;1;311;5;294;Chicago
2396340;41,89648;-87,65651;Entire home/apt;154;1;364;14;347;Chicago
2429295;41,86756;-87,68662;Private room;81;1;51;3;324;Chicago
2453598;41,8877;-87,64276;Entire home/apt;150;60;7;73;365;Chicago
2458029;41,93501;-87,64819;Private room;113;1;15;1;254;Chicago
2459132;41,96703;-87,75087;Private room;175;2;67;1;363;Chicago
2473938;41,85105;-87,67942;Private room;60;30;128;2;78;Chicago
2479175;41,96293;-87,69358;Entire home/apt;80;2;175;1;122;Chicago
2487272;41,79667;-87,58998;Private room;65;10;3;2;89;Chicago
2496594;41,89009;-87,62304;Entire home/apt;140;31;4;73;365;Chicago
2499596;41,90006;-87,68096;Entire home/apt;69;5;153;1;35;Chicago
2510602;41,89076;-87,62277;Entire home/apt;225;31;4;73;365;Chicago
2512247;41,90143;-87,63273;Entire home/apt;48;30;4;2;7;Chicago
2512850;41,97487;-87,67027;Private room;48;2;285;1;360;Chicago
2515629;41,88342;-87,69618;Private room;30;3;128;2;167;Chicago
2519442;41,79599;-87,62355;Private room;80;2;82;1;364;Chicago
2543231;41,8579;-87,65104;Private room;65;2;220;1;89;Chicago
2564678;41,85448;-87,70787;Private room;45;2;6;4;179;Chicago
2570620;41,89826;-87,70336;Entire home/apt;45;1;552;2;147;Chicago
2583929;41,8537;-87,62338;Entire home/apt;120;60;16;73;365;Chicago
2585378;41,90772;-87,68121;Entire home/apt;93;40;20;1;245;Chicago
2604345;41,80458;-87,60508;Private room;35;20;25;12;364;Chicago
2619937;41,98681;-87,69806;Entire home/apt;136;1;7;1;83;Chicago
2659670;41,96821;-87,65626;Entire home/apt;975;2;125;5;360;Chicago
2661465;41,88618;-87,61888;Entire home/apt;120;31;25;73;365;Chicago
2671680;41,98705;-87,66228;Private room;80;4;83;1;352;Chicago
2679456;41,85211;-87,6216;Entire home/apt;200;90;6;73;365;Chicago
2688739;41,86759;-87,68204;Private room;87;1;31;3;324;Chicago
2693387;41,91432;-87,6737;Entire home/apt;145;1;100;1;6;Chicago
2695259;41,93227;-87,64879;Entire home/apt;106;1;109;1;5;Chicago
2715815;41,85445;-87,62432;Entire home/apt;100;31;15;73;365;Chicago
2730613;41,68612;-87,67735;Entire home/apt;79;2;133;2;24;Chicago
2731202;41,68582;-87,68067;Entire home/apt;89;30;140;2;307;Chicago
2764548;42,00598;-87,67211;Entire home/apt;80;2;146;1;205;Chicago
2782345;41,92985;-87,64353;Entire home/apt;124;3;74;1;365;Chicago
2817608;41,94278;-87,67221;Entire home/apt;289;3;13;4;365;Chicago
2819982;41,85235;-87,6216;Entire home/apt;200;60;8;73;364;Chicago
2824585;41,94435;-87,79969;Private room;33;2;18;4;365;Chicago
2832376;41,85441;-87,62151;Entire home/apt;135;31;7;73;365;Chicago
2836339;41,89098;-87,62238;Entire home/apt;145;32;5;73;365;Chicago
2837146;41,94795;-87,68314;Entire home/apt;119;2;169;2;348;Chicago
2844042;41,89425;-87,68468;Entire home/apt;78;28;147;4;323;Chicago
2874467;41,82872;-87,60826;Private room;53;1;194;4;352;Chicago
2874486;41,90243;-87,67028;Entire home/apt;172;2;98;1;144;Chicago
2875902;41,88766;-87,61754;Entire home/apt;220;32;5;73;365;Chicago
2879976;41,93758;-87,7124;Private room;78;1;249;2;356;Chicago
2907112;41,88523;-87,65195;Private room;136;4;57;2;328;Chicago
2907500;41,78355;-87,72894;Private room;34;1;307;2;363;Chicago
2979322;41,92049;-87,65789;Entire home/apt;200;28;6;1;316;Chicago
3031898;41,77293;-87,56951;Entire home/apt;70;32;245;1;295;Chicago
3053081;41,91548;-87,67451;Entire home/apt;64;1;278;1;116;Chicago
3061036;41,85298;-87,62761;Private room;85;1;499;1;152;Chicago
3068787;41,96315;-87,6804;Entire home/apt;150;3;95;1;294;Chicago
3088192;41,93156;-87,71161;Entire home/apt;150;1;394;1;320;Chicago
3105733;41,86823;-87,68483;Private room;97;1;24;3;203;Chicago
3111197;42,00529;-87,67761;Entire home/apt;130;3;44;1;365;Chicago
3138825;41,85683;-87,65249;Entire home/apt;55;1;436;11;363;Chicago
3143254;41,82875;-87,60826;Private room;63;1;258;4;356;Chicago
3172794;41,91704;-87,69375;Entire home/apt;1157;2;50;10;358;Chicago
3191655;41,96697;-87,70906;Entire home/apt;106;3;13;1;89;Chicago
3217145;41,93493;-87,6462;Private room;181;1;242;4;364;Chicago
3267902;41,9895;-87,66685;Entire home/apt;89;2;274;1;203;Chicago
3292054;41,94313;-87,65613;Entire home/apt;386;3;142;4;314;Chicago
3293564;41,94465;-87,65477;Private room;70;2;50;4;316;Chicago
3295017;41,94276;-87,65498;Private room;69;2;23;4;316;Chicago
3298786;41,93625;-87,71245;Private room;78;1;78;2;347;Chicago
3302759;41,89885;-87,68007;Entire home/apt;279;2;156;3;137;Chicago
3303813;41,94279;-87,65548;Private room;70;2;81;4;314;Chicago
3308694;41,8867;-87,64338;Entire home/apt;299;2;38;2;361;Chicago
3329088;41,88373;-87,70718;Entire home/apt;82;2;89;1;169;Chicago
3376665;41,90968;-87,69768;Private room;91;2;63;1;365;Chicago
3385966;41,93755;-87,66932;Entire home/apt;650;2;148;1;294;Chicago
3423436;41,94177;-87,65147;Private room;70;2;0;2;88;Chicago
3434136;41,9402;-87,65133;Private room;75;2;143;2;365;Chicago
3453656;41,99993;-87,66844;Private room;48;7;34;2;109;Chicago
3497096;41,92709;-87,66337;Entire home/apt;62;4;17;2;299;Chicago
3517984;41,7998;-87,59381;Private room;75;1;307;1;304;Chicago
3570616;41,9293;-87,72039;Entire home/apt;50;31;142;3;308;Chicago
3571862;41,88626;-87,61621;Entire home/apt;150;31;12;73;365;Chicago
3585870;41,92245;-87,70345;Entire home/apt;130;2;224;1;180;Chicago
3590692;41,99041;-87,66022;Private room;39;20;33;3;329;Chicago
3627357;41,92529;-87,66642;Entire home/apt;199;2;66;1;365;Chicago
3634631;42,00355;-87,6738;Private room;71;3;13;3;364;Chicago
3638346;42,00565;-87,6633;Private room;103;2;117;1;170;Chicago
3638744;41,96024;-87,72159;Entire home/apt;69;7;28;2;359;Chicago
3639045;41,99783;-87,67373;Entire home/apt;65;30;4;2;310;Chicago
3666681;41,88975;-87,63425;Entire home/apt;135;30;14;73;365;Chicago
3689246;41,89768;-87,6437;Entire home/apt;263;2;34;1;180;Chicago
3696178;42,02139;-87,67363;Private room;60;3;53;2;253;Chicago
3697283;41,81793;-87,61796;Private room;85;2;11;1;364;Chicago
3760040;41,94224;-87,65137;Private room;148;1;144;4;364;Chicago
3761023;41,83514;-87,64774;Entire home/apt;65;5;42;1;75;Chicago
3783533;41,89806;-87,7034;Entire home/apt;86;1;294;1;128;Chicago
3797518;41,77189;-87,57458;Private room;100;3;2;1;365;Chicago
3809530;41,89983;-87,67349;Entire home/apt;254;1;100;3;364;Chicago
3811926;41,78384;-87,72759;Private room;34;1;413;2;360;Chicago
3828422;41,95037;-87,6457;Private room;101;1;37;2;232;Chicago
3897045;41,89422;-87,62596;Entire home/apt;105;30;26;3;285;Chicago
3907071;41,7961;-87,5929;Private room;25;1;70;5;263;Chicago
3924599;41,81874;-87,61439;Private room;115;28;6;7;365;Chicago
3932775;41,97355;-87,66142;Private room;80;2;25;1;78;Chicago
3944822;41,91088;-87,67704;Entire home/apt;90;14;322;1;331;Chicago
3946324;41,94148;-87,79432;Private room;85;2;22;4;269;Chicago
3953322;41,91422;-87,63981;Entire home/apt;184;3;149;2;261;Chicago
3953841;42,0061;-87,66298;Private room;80;2;39;2;304;Chicago
3953880;42,00493;-87,66471;Private room;80;3;27;2;355;Chicago
3962072;41,88371;-87,68629;Entire home/apt;96;3;68;1;60;Chicago
3970529;41,9197;-87,67986;Entire home/apt;150;4;109;1;19;Chicago
3979385;41,95717;-87,64828;Entire home/apt;125;2;223;1;345;Chicago
3983057;41,7961;-87,5929;Private room;26;1;52;5;263;Chicago
3984079;41,7961;-87,5929;Entire home/apt;100;1;11;5;168;Chicago
4011519;41,7961;-87,5929;Private room;21;1;43;5;263;Chicago
4032955;41,91842;-87,67367;Private room;500;1;1;1;363;Chicago
4067870;41,84828;-87,68021;Private room;70;2;84;3;365;Chicago
4075630;41,90427;-87,66726;Entire home/apt;104;4;313;3;232;Chicago
4105283;41,99673;-87,6626;Private room;38;2;202;1;78;Chicago
4112130;41,90531;-87,66735;Entire home/apt;135;30;259;3;294;Chicago
4133737;41,92769;-87,70003;Private room;50;1;310;1;168;Chicago
4150121;41,94966;-87,64745;Entire home/apt;144;1;346;1;309;Chicago
4156913;41,96705;-87,65772;Private room;81;1;73;1;364;Chicago
4173269;41,91994;-87,64387;Entire home/apt;125;2;281;1;47;Chicago
4178970;41,93473;-87,65801;Entire home/apt;186;2;49;3;89;Chicago
4214683;41,95037;-87,71123;Private room;86;2;84;1;178;Chicago
4227003;41,87375;-87,62768;Entire home/apt;104;1;0;1;73;Chicago
4243309;41,94278;-87,64898;Private room;64;1;286;2;352;Chicago
4243905;41,92721;-87,69733;Entire home/apt;215;2;32;1;300;Chicago
4257285;41,99638;-87,66284;Private room;60;2;57;2;355;Chicago
4263439;41,90516;-87,6291;Entire home/apt;80;2;130;1;184;Chicago
4264117;41,96739;-87,68367;Entire home/apt;58;1;19;1;325;Chicago
4278432;41,96841;-87,6851;Entire home/apt;150;3;78;1;263;Chicago
4278818;41,81954;-87,61594;Private room;118;28;11;7;365;Chicago
4301222;41,91486;-87,68577;Entire home/apt;270;3;11;1;161;Chicago
4335812;41,81933;-87,61495;Private room;115;28;11;7;365;Chicago
4359719;41,99574;-87,76232;Entire home/apt;50;1;40;1;157;Chicago
4365466;42,01653;-87,68788;Shared room;22;1;96;8;180;Chicago
4370895;41,90672;-87,62905;Entire home/apt;232;2;88;1;348;Chicago
4394093;41,95581;-87,66922;Private room;75;3;30;1;353;Chicago
4394224;41,84911;-87,67924;Private room;50;25;9;2;139;Chicago
4417718;41,96063;-87,70653;Private room;36;30;13;1;295;Chicago
4457161;41,95945;-87,67749;Entire home/apt;199;2;54;1;69;Chicago
4503103;41,85525;-87,63507;Entire home/apt;110;1;67;3;90;Chicago
4503414;41,85643;-87,63134;Private room;40;2;4;3;363;Chicago
4567558;41,95378;-87,73876;Private room;106;1;116;1;365;Chicago
4592031;41,96654;-87,65702;Private room;75;1;73;1;177;Chicago
4598631;41,91215;-87,66831;Entire home/apt;170;3;246;5;359;Chicago
4631385;42,01117;-87,66466;Entire home/apt;80;2;67;4;136;Chicago
4631540;41,9426;-87,79946;Private room;39;2;36;4;180;Chicago
4632510;41,90383;-87,69455;Entire home/apt;90;7;152;1;28;Chicago
4644849;41,95773;-87,64759;Entire home/apt;213;2;45;2;101;Chicago
4667333;41,92118;-87,68678;Private room;75;1;170;2;89;Chicago
4698247;41,93262;-87,71007;Entire home/apt;83;3;185;1;30;Chicago
4720091;41,93425;-87,65016;Entire home/apt;159;1;41;1;364;Chicago
4730797;41,92192;-87,7002;Private room;51;2;62;3;324;Chicago
4731523;41,9212;-87,69993;Private room;51;2;47;3;333;Chicago
4777997;41,72077;-87,57856;Entire home/apt;150;3;40;1;49;Chicago
4785815;41,942;-87,64778;Entire home/apt;105;3;65;1;56;Chicago
4786970;41,90978;-87,67719;Private room;85;1;33;4;354;Chicago
4793938;41,97106;-87,66777;Hotel room;270;2;57;12;362;Chicago
4803582;41,90738;-87,67713;Entire home/apt;125;2;86;1;359;Chicago
4840199;41,97095;-87,66798;Entire home/apt;416;2;22;12;219;Chicago
4840753;41,97106;-87,66777;Private room;230;3;29;12;191;Chicago
4852830;41,91221;-87,64956;Private room;105;2;252;1;364;Chicago
4872152;41,90793;-87,6884;Private room;55;2;175;2;351;Chicago
4907692;41,96535;-87,69924;Entire home/apt;105;5;9;2;263;Chicago
5014976;41,97085;-87,66695;Entire home/apt;999;2;36;12;288;Chicago
5074013;41,89316;-87,62442;Entire home/apt;250;2;236;2;253;Chicago
5102125;41,89494;-87,65888;Private room;75;2;94;4;165;Chicago
5117490;41,89998;-87,69244;Private room;69;2;177;1;73;Chicago
5126218;41,92149;-87,67817;Entire home/apt;150;30;4;1;232;Chicago
5195252;41,90368;-87,67943;Private room;44;2;86;2;310;Chicago
5205377;41,90436;-87,67953;Private room;46;2;170;2;321;Chicago
5210190;41,89405;-87,68498;Entire home/apt;65;28;127;4;199;Chicago
5210927;41,89329;-87,68574;Entire home/apt;90;2;316;4;138;Chicago
5210931;41,88945;-87,68241;Entire home/apt;214;1;71;4;324;Chicago
5231461;41,90044;-87,69325;Entire home/apt;150;3;142;1;357;Chicago
5283285;41,85625;-87,67049;Private room;25;2;155;3;1;Chicago
5297152;41,79718;-87,59735;Private room;69;3;173;1;83;Chicago
5321981;41,90978;-87,67691;Private room;65;1;48;4;179;Chicago
5322865;41,9106;-87,67591;Private room;89;1;43;4;351;Chicago
5328080;42,00239;-87,66692;Entire home/apt;104;2;129;2;62;Chicago
5359984;41,89523;-87,66601;Entire home/apt;185;3;66;1;65;Chicago
5383435;41,89883;-87,68124;Entire home/apt;109;1;58;3;51;Chicago
5406217;41,92681;-87,70853;Entire home/apt;145;2;111;1;361;Chicago
5480976;41,92021;-87,69005;Entire home/apt;96;3;234;2;177;Chicago
5481685;42,0151;-87,68063;Private room;40;2;23;1;263;Chicago
5496659;41,7645;-87,57248;Private room;45;3;100;7;338;Chicago
5511358;41,94729;-87,70329;Private room;32;2;45;1;294;Chicago
5537682;41,92182;-87,66214;Entire home/apt;120;2;113;2;29;Chicago
5537683;41,92052;-87,66186;Entire home/apt;161;2;134;2;55;Chicago
5545645;41,89631;-87,69999;Entire home/apt;103;3;67;1;84;Chicago
5576190;41,76469;-87,57215;Private room;26;5;54;7;355;Chicago
5576191;41,76264;-87,57232;Private room;25;3;30;7;257;Chicago
5601166;41,89541;-87,67537;Private room;80;4;55;1;239;Chicago
5602585;41,94706;-87,65888;Entire home/apt;1576;30;55;1;364;Chicago
5632638;41,909;-87,67689;Private room;115;2;57;2;362;Chicago
5645139;41,96834;-87,65851;Private room;73;3;132;1;364;Chicago
5660904;41,85935;-87,62425;Private room;120;1;23;1;179;Chicago
5694572;41,92182;-87,64175;Entire home/apt;185;7;10;9;201;Chicago
5712768;41,9192;-87,69098;Entire home/apt;154;3;197;2;347;Chicago
5785758;41,8529;-87,69617;Private room;59;15;18;8;351;Chicago
5790620;41,89068;-87,62658;Entire home/apt;200;60;6;73;365;Chicago
5804791;41,85284;-87,69831;Private room;48;15;16;8;288;Chicago
5805991;41,85418;-87,69619;Private room;62;14;11;8;334;Chicago
5814832;41,97142;-87,67635;Entire home/apt;79;2;101;1;78;Chicago
5836043;41,90138;-87,67335;Entire home/apt;165;7;54;1;130;Chicago
5847065;41,91727;-87,65334;Private room;50;1;161;2;76;Chicago
5850897;41,81214;-87,61231;Private room;124;2;25;1;365;Chicago
5851115;41,87478;-87,72131;Entire home/apt;39;1;324;1;280;Chicago
5858718;41,9425;-87,65234;Entire home/apt;1232;3;0;1;365;Chicago
5861971;41,88675;-87,7066;Entire home/apt;40;3;110;1;323;Chicago
5874798;41,94084;-87,65781;Private room;79;2;206;1;360;Chicago
5882164;41,89862;-87,62138;Entire home/apt;120;31;5;73;365;Chicago
5933672;41,88676;-87,64253;Entire home/apt;185;90;0;73;365;Chicago
5977874;41,90531;-87,66713;Entire home/apt;88;14;210;3;94;Chicago
5980645;41,93433;-87,73945;Private room;30;1;53;2;355;Chicago
5981743;41,91011;-87,6771;Private room;88;1;21;4;32;Chicago
5990023;41,89169;-87,62105;Entire home/apt;349;3;39;1;364;Chicago
5996942;41,82962;-87,67529;Entire home/apt;45;2;78;2;364;Chicago
6000726;41,93583;-87,69361;Entire home/apt;93;3;135;1;156;Chicago
6014028;41,83618;-87,62082;Private room;86;2;260;1;244;Chicago
6014128;41,87352;-87,62969;Entire home/apt;200;60;3;73;365;Chicago
6026996;42,00975;-87,66467;Entire home/apt;140;2;51;4;109;Chicago
6039038;42,01653;-87,68788;Shared room;21;1;153;8;180;Chicago
6045978;41,94614;-87,68242;Entire home/apt;250;1;8;20;324;Chicago
6057908;41,93924;-87,65502;Entire home/apt;122;2;217;1;322;Chicago
6065318;41,94851;-87,68291;Private room;59;2;369;2;21;Chicago
6078393;41,9573;-87,68006;Entire home/apt;450;3;21;1;79;Chicago
6086065;41,92416;-87,69048;Entire home/apt;119;2;46;1;294;Chicago
6103492;41,9595;-87,74891;Entire home/apt;66;30;6;4;262;Chicago
6104268;41,90156;-87,66375;Entire home/apt;147;3;144;1;271;Chicago
6129236;41,89671;-87,6562;Private room;67;2;125;2;116;Chicago
6153674;41,94078;-87,68115;Entire home/apt;175;2;17;20;363;Chicago
6154243;41,92272;-87,73587;Entire home/apt;100;3;63;1;355;Chicago
6156931;41,88626;-87,61632;Entire home/apt;175;60;14;73;365;Chicago
6232258;41,90955;-87,70928;Entire home/apt;82;3;201;2;2;Chicago
6277018;41,91637;-87,7005;Private room;129;2;18;1;363;Chicago
6288917;41,9431;-87,79461;Private room;125;2;17;4;269;Chicago
6321615;41,92409;-87,68419;Private room;25;4;54;1;161;Chicago
6359332;41,88806;-87,63422;Entire home/apt;159;30;3;26;354;Chicago
6362890;41,90974;-87,63133;Entire home/apt;80;28;17;1;278;Chicago
6363328;41,96945;-87,69439;Entire home/apt;70;3;171;1;111;Chicago
6365974;41,65156;-87,54165;Entire home/apt;99;2;32;4;179;Chicago
6374350;41,94782;-87,68428;Private room;76;2;110;1;345;Chicago
6374890;41,8984;-87,69673;Entire home/apt;85;30;47;1;271;Chicago
6375348;41,8324;-87,61058;Private room;76;3;182;1;264;Chicago
6376734;41,87207;-87,62999;Entire home/apt;175;60;2;73;365;Chicago
6378085;41,95133;-87,70485;Entire home/apt;80;2;25;1;95;Chicago
6419804;41,92322;-87,64934;Entire home/apt;89;2;10;1;17;Chicago
6423299;41,89681;-87,65513;Entire home/apt;112;1;221;14;345;Chicago
6447131;41,89592;-87,63466;Entire home/apt;132;31;188;2;169;Chicago
6463650;41,80852;-87,59589;Private room;167;3;26;1;363;Chicago
6472628;41,84968;-87,67627;Private room;56;3;40;2;364;Chicago
6480445;41,93521;-87,71096;Entire home/apt;117;2;132;2;348;Chicago
6488146;41,88745;-87,61732;Entire home/apt;129;30;7;73;365;Chicago
6499322;41,8503;-87,6324;Entire home/apt;101;2;178;3;77;Chicago
6504170;41,90064;-87,67056;Entire home/apt;106;7;511;2;23;Chicago
6515667;41,91268;-87,63895;Entire home/apt;174;2;46;20;358;Chicago
6528643;41,94342;-87,68121;Entire home/apt;157;2;25;20;356;Chicago
6528832;41,91285;-87,63864;Entire home/apt;186;2;29;20;357;Chicago
6528867;41,91285;-87,63864;Entire home/apt;251;2;22;20;324;Chicago
6528967;41,94078;-87,68115;Entire home/apt;248;2;21;20;354;Chicago
6552046;41,84807;-87,67648;Shared room;28;2;22;2;364;Chicago
6553226;41,90223;-87,67265;Entire home/apt;159;3;85;1;20;Chicago
6577697;41,93129;-87,70828;Entire home/apt;175;4;3;1;2;Chicago
6588681;41,93013;-87,70236;Entire home/apt;61;2;295;1;345;Chicago
6612044;41,9715;-87,69707;Entire home/apt;97;2;204;1;350;Chicago
6613959;41,79759;-87,59472;Private room;50;1;1;1;365;Chicago
6622853;41,91601;-87,64446;Entire home/apt;144;3;138;1;311;Chicago
6644005;41,94197;-87,64853;Entire home/apt;428;1;37;2;35;Chicago
6644524;41,91276;-87,6782;Entire home/apt;144;1;111;1;238;Chicago
6654182;41,90274;-87,63303;Entire home/apt;75;30;59;2;330;Chicago
6655683;42,00232;-87,66686;Entire home/apt;395;3;19;2;78;Chicago
6686012;41,92455;-87,70258;Entire home/apt;85;2;279;2;356;Chicago
6693367;41,96941;-87,66022;Private room;57;2;200;2;16;Chicago
6699565;41,94108;-87,79586;Private room;90;3;4;4;244;Chicago
6703210;41,91225;-87,67394;Private room;104;1;123;1;46;Chicago
6705053;41,88662;-87,61565;Entire home/apt;231;3;121;3;352;Chicago
6713251;41,94099;-87,68047;Entire home/apt;151;2;20;20;364;Chicago
6716477;41,94072;-87,68115;Entire home/apt;247;2;23;20;349;Chicago
6716705;41,94072;-87,68115;Entire home/apt;233;2;32;20;343;Chicago
6729727;41,97002;-87,65677;Private room;72;1;147;2;261;Chicago
6732036;41,85568;-87,64582;Entire home/apt;91;10;82;1;49;Chicago
6736478;41,81974;-87,61465;Private room;121;28;3;7;365;Chicago
6741808;41,9387;-87,65404;Entire home/apt;139;3;132;1;232;Chicago
6747002;41,94097;-87,68647;Entire home/apt;425;2;0;1;1;Chicago
6750168;41,91345;-87,6677;Entire home/apt;165;2;204;5;365;Chicago
6764230;41,78632;-87,62237;Private room;40;1;30;2;359;Chicago
6764244;41,91916;-87,7099;Entire home/apt;79;4;88;1;330;Chicago
6764833;41,7857;-87,62109;Private room;63;1;58;2;365;Chicago
6768827;41,81833;-87,61304;Private room;96;28;11;7;365;Chicago
6780171;41,9435;-87,67674;Entire home/apt;155;2;20;20;355;Chicago
6782452;41,97805;-87,66153;Private room;56;2;197;1;140;Chicago
6782887;41,89143;-87,62584;Entire home/apt;211;3;174;3;71;Chicago
6793653;41,9435;-87,67674;Entire home/apt;247;2;18;20;359;Chicago
6811019;41,97025;-87,75274;Private room;85;1;43;1;365;Chicago
6830348;41,96839;-87,76679;Entire home/apt;108;1;139;9;222;Chicago
6846209;41,90667;-87,71429;Private room;55;2;87;1;363;Chicago
6853688;41,93723;-87,6828;Entire home/apt;195;2;15;20;354;Chicago
6854069;41,92751;-87,65011;Entire home/apt;194;2;45;20;343;Chicago
6855475;41,9399;-87,75563;Private room;55;3;50;16;365;Chicago
6863046;41,92751;-87,65011;Entire home/apt;196;2;19;20;353;Chicago
6863178;41,92751;-87,65011;Entire home/apt;256;3;40;20;345;Chicago
6879574;41,8842;-87,66499;Private room;156;1;26;1;365;Chicago
6881079;41,96251;-87,6713;Private room;85;2;45;2;176;Chicago
6895813;41,90592;-87,62922;Entire home/apt;94;1;154;1;1;Chicago
6897078;41,90281;-87,67216;Entire home/apt;132;3;139;2;350;Chicago
6925326;41,93313;-87,72845;Private room;35;4;14;9;279;Chicago
6940725;41,76594;-87,56585;Entire home/apt;75;28;65;1;20;Chicago
6957805;41,88302;-87,7096;Private room;59;3;428;9;361;Chicago
6967492;41,93306;-87,72851;Private room;38;4;10;9;280;Chicago
6972944;41,81922;-87,61498;Private room;543;1;0;7;365;Chicago
